route_long_name,end_date,route_type,route_text_color,agency_id,route_id,route_color,route_desc,directions,route_url,route_short_name,start_date,direction_id,direction_headsign,direction_name
Centro - La Pintana,2019-12-31,3,FFFFFF,TS,206,0951BC,,"[{'direction_id': 0, 'route_id': '206', 'direction_headsign': 'La Pintana', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '206', 'direction_headsign': 'Centro', 'direction_name': 'Inbound'}]",,206,2019-07-06,0,La Pintana,Outbound
Centro - La Pintana,2019-12-31,3,FFFFFF,TS,206,0951BC,,"[{'direction_id': 0, 'route_id': '206', 'direction_headsign': 'La Pintana', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '206', 'direction_headsign': 'Centro', 'direction_name': 'Inbound'}]",,206,2019-07-06,1,Centro,Inbound
(M) La Cisterna - San Bernardo,2019-12-31,3,FFFFFF,TS,211c,0951BC,,"[{'direction_id': 0, 'route_id': '211c', 'direction_headsign': 'San Bernardo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '211c', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,211c,2019-07-08,0,San Bernardo,Outbound
(M) La Cisterna - San Bernardo,2019-12-31,3,FFFFFF,TS,211c,0951BC,,"[{'direction_id': 0, 'route_id': '211c', 'direction_headsign': 'San Bernardo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '211c', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,211c,2019-07-08,1,(M) La Cisterna,Inbound
Pobl. Davila - (M) Departamental,2019-12-31,3,FFFFFF,TS,H05c,00A77E,,"[{'direction_id': 0, 'route_id': 'H05c', 'direction_headsign': '(M) Departamental', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'H05c', 'direction_headsign': 'Pobl. Dávila', 'direction_name': 'Inbound'}]",,H05c,2019-07-06,0,(M) Departamental,Outbound
Pobl. Davila - (M) Departamental,2019-12-31,3,FFFFFF,TS,H05c,00A77E,,"[{'direction_id': 0, 'route_id': 'H05c', 'direction_headsign': '(M) Departamental', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'H05c', 'direction_headsign': 'Pobl. Dávila', 'direction_name': 'Inbound'}]",,H05c,2019-07-06,1,Pobl. Dávila,Inbound
(M) Carlos Valdovinos  -  La Victoria,2019-12-31,3,FFFFFF,TS,H04,00A77E,,"[{'direction_id': 0, 'route_id': 'H04', 'direction_headsign': 'La Victoria', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'H04', 'direction_headsign': '(M) Carlos Valdovinos', 'direction_name': 'Inbound'}]",,H04,2019-07-06,0,La Victoria,Outbound
(M) Carlos Valdovinos  -  La Victoria,2019-12-31,3,FFFFFF,TS,H04,00A77E,,"[{'direction_id': 0, 'route_id': 'H04', 'direction_headsign': 'La Victoria', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'H04', 'direction_headsign': '(M) Carlos Valdovinos', 'direction_name': 'Inbound'}]",,H04,2019-07-06,1,(M) Carlos Valdovinos,Inbound
(M) Carlos Valdovinos - (M) Lo Vial,2019-12-31,3,FFFFFF,TS,H02,00A77E,,"[{'direction_id': 0, 'route_id': 'H02', 'direction_headsign': '(M) Lo Vial', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'H02', 'direction_headsign': '(M) Carlos Valdovinos', 'direction_name': 'Inbound'}]",,H02,2019-07-06,0,(M) Lo Vial,Outbound
(M) Carlos Valdovinos - (M) Lo Vial,2019-12-31,3,FFFFFF,TS,H02,00A77E,,"[{'direction_id': 0, 'route_id': 'H02', 'direction_headsign': '(M) Lo Vial', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'H02', 'direction_headsign': '(M) Carlos Valdovinos', 'direction_name': 'Inbound'}]",,H02,2019-07-06,1,(M) Carlos Valdovinos,Inbound
(M) Lo Ovalle - Lo Sierra,2019-12-31,3,FFFFFF,TS,321,00A77E,,"[{'direction_id': 0, 'route_id': '321', 'direction_headsign': 'Lo Sierra', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '321', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Inbound'}]",,321,2019-07-06,0,Lo Sierra,Outbound
(M) Lo Ovalle - Lo Sierra,2019-12-31,3,FFFFFF,TS,321,00A77E,,"[{'direction_id': 0, 'route_id': '321', 'direction_headsign': 'Lo Sierra', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '321', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Inbound'}]",,321,2019-07-06,1,(M) Lo Ovalle,Inbound
Pobl.  Las Turbinas - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,H08,00A77E,,"[{'direction_id': 1, 'route_id': 'H08', 'direction_headsign': 'Pob. Las Turbinas', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H08', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}]",,H08,2019-07-06,1,Pob. Las Turbinas,Inbound
Pobl.  Las Turbinas - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,H08,00A77E,,"[{'direction_id': 1, 'route_id': 'H08', 'direction_headsign': 'Pob. Las Turbinas', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H08', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}]",,H08,2019-07-06,0,(M) Lo Ovalle,Outbound
Lo Espejo - Alameda,2019-12-31,3,FFFFFF,TS,346N,00A77E,,"[{'direction_id': 0, 'route_id': '346N', 'direction_headsign': 'Alameda', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '346N', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Inbound'}]",,346N,2019-07-06,0,Alameda,Outbound
Lo Espejo - Alameda,2019-12-31,3,FFFFFF,TS,346N,00A77E,,"[{'direction_id': 0, 'route_id': '346N', 'direction_headsign': 'Alameda', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '346N', 'direction_headsign': 'Lo Espejo', 'direction_name': 'Inbound'}]",,346N,2019-07-06,1,Lo Espejo,Inbound
Villa Los Héroes - Usach,2019-12-31,3,FFFFFF,TS,I10,00A77E,,"[{'direction_id': 1, 'route_id': 'I10', 'direction_headsign': 'Villa Los Héroes', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I10', 'direction_headsign': 'USACH', 'direction_name': 'Outbound'}]",,I10,2019-07-06,1,Villa Los Héroes,Inbound
Villa Los Héroes - Usach,2019-12-31,3,FFFFFF,TS,I10,00A77E,,"[{'direction_id': 1, 'route_id': 'I10', 'direction_headsign': 'Villa Los Héroes', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I10', 'direction_headsign': 'USACH', 'direction_name': 'Outbound'}]",,I10,2019-07-06,0,USACH,Outbound
Villa Los Heroes - Plaza Italia,2019-12-31,3,000000,TS,419,F58220,,"[{'direction_id': 0, 'route_id': '419', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '419', 'direction_headsign': 'Villa Los Héroes', 'direction_name': 'Inbound'}]",,419,2019-07-06,0,Pza. Italia,Outbound
Villa Los Heroes - Plaza Italia,2019-12-31,3,000000,TS,419,F58220,,"[{'direction_id': 0, 'route_id': '419', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '419', 'direction_headsign': 'Villa Los Héroes', 'direction_name': 'Inbound'}]",,419,2019-07-06,1,Villa Los Héroes,Inbound
Rinconada - Mall Arauco Maipu,2019-12-31,3,FFFFFF,TS,I07,00A77E,,"[{'direction_id': 1, 'route_id': 'I07', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I07', 'direction_headsign': 'Mall Arauco Maipú', 'direction_name': 'Outbound'}]",,I07,2019-07-06,1,Rinconada,Inbound
Rinconada - Mall Arauco Maipu,2019-12-31,3,FFFFFF,TS,I07,00A77E,,"[{'direction_id': 1, 'route_id': 'I07', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I07', 'direction_headsign': 'Mall Arauco Maipú', 'direction_name': 'Outbound'}]",,I07,2019-07-06,0,Mall Arauco Maipú,Outbound
Rinconada - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,348,00A77E,,"[{'direction_id': 1, 'route_id': '348', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '348', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}]",,348,2019-07-06,1,Rinconada,Inbound
Rinconada - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,348,00A77E,,"[{'direction_id': 1, 'route_id': '348', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '348', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}]",,348,2019-07-06,0,(M) Lo Ovalle,Outbound
La Farfana - Alameda,2019-12-31,3,FFFFFF,TS,I08N,00A77E,,"[{'direction_id': 0, 'route_id': 'I08N', 'direction_headsign': 'Alameda', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I08N', 'direction_headsign': 'La Farfana', 'direction_name': 'Inbound'}]",,I08N,2019-07-06,0,Alameda,Outbound
La Farfana - Alameda,2019-12-31,3,FFFFFF,TS,I08N,00A77E,,"[{'direction_id': 0, 'route_id': 'I08N', 'direction_headsign': 'Alameda', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I08N', 'direction_headsign': 'La Farfana', 'direction_name': 'Inbound'}]",,I08N,2019-07-06,1,La Farfana,Inbound
Valle Verde - Marta Ossa Ruiz,2019-12-31,3,FFFFFF,TS,I20,00A77E,,"[{'direction_id': 0, 'route_id': 'I20', 'direction_headsign': 'Marta Ossa Ruiz', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I20', 'direction_headsign': 'Valle Verde', 'direction_name': 'Inbound'}]",,I20,2019-07-06,0,Marta Ossa Ruiz,Outbound
Valle Verde - Marta Ossa Ruiz,2019-12-31,3,FFFFFF,TS,I20,00A77E,,"[{'direction_id': 0, 'route_id': 'I20', 'direction_headsign': 'Marta Ossa Ruiz', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I20', 'direction_headsign': 'Valle Verde', 'direction_name': 'Inbound'}]",,I20,2019-07-06,1,Valle Verde,Inbound
Rinconada - (M) Ula,2019-12-31,3,FFFFFF,TS,I09e,00A77E,,"[{'direction_id': 0, 'route_id': 'I09e', 'direction_headsign': '(M) U.L.A.', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I09e', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I09e,2019-07-08,0,(M) U.L.A.,Outbound
Rinconada - (M) Ula,2019-12-31,3,FFFFFF,TS,I09e,00A77E,,"[{'direction_id': 0, 'route_id': 'I09e', 'direction_headsign': '(M) U.L.A.', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I09e', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I09e,2019-07-08,1,Rinconada,Inbound
La Farfana - (M) Del Sol,2019-12-31,3,FFFFFF,TS,I22,00A77E,,"[{'direction_id': 1, 'route_id': 'I22', 'direction_headsign': 'La Farfana', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I22', 'direction_headsign': '(M) Del Sol', 'direction_name': 'Outbound'}]",,I22,2019-07-06,1,La Farfana,Inbound
La Farfana - (M) Del Sol,2019-12-31,3,FFFFFF,TS,I22,00A77E,,"[{'direction_id': 1, 'route_id': 'I22', 'direction_headsign': 'La Farfana', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I22', 'direction_headsign': '(M) Del Sol', 'direction_name': 'Outbound'}]",,I22,2019-07-06,0,(M) Del Sol,Outbound
Rinconada - (M) Ula,2019-12-31,3,FFFFFF,TS,I09,00A77E,,"[{'direction_id': 0, 'route_id': 'I09', 'direction_headsign': '(M) U.L.A.', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I09', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I09,2019-07-06,0,(M) U.L.A.,Outbound
Rinconada - (M) Ula,2019-12-31,3,FFFFFF,TS,I09,00A77E,,"[{'direction_id': 0, 'route_id': 'I09', 'direction_headsign': '(M) U.L.A.', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I09', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I09,2019-07-06,1,Rinconada,Inbound
Villa Francia - Hospital San Juan De Dios,2019-12-31,3,FFFFFF,TS,I17,00A77E,,"[{'direction_id': 1, 'route_id': 'I17', 'direction_headsign': 'Villa Francia', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I17', 'direction_headsign': 'Hosp. San Juan de Dios', 'direction_name': 'Outbound'}]",,I17,2019-07-06,1,Villa Francia,Inbound
Villa Francia - Hospital San Juan De Dios,2019-12-31,3,FFFFFF,TS,I17,00A77E,,"[{'direction_id': 1, 'route_id': 'I17', 'direction_headsign': 'Villa Francia', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I17', 'direction_headsign': 'Hosp. San Juan de Dios', 'direction_name': 'Outbound'}]",,I17,2019-07-06,0,Hosp. San Juan de Dios,Outbound
Segunda Transversal - Plaza Italia,2019-12-31,3,000000,TS,423,F58220,,"[{'direction_id': 1, 'route_id': '423', 'direction_headsign': 'Segunda Transversal', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '423', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Outbound'}]",,423,2019-07-06,1,Segunda Transversal,Inbound
Segunda Transversal - Plaza Italia,2019-12-31,3,000000,TS,423,F58220,,"[{'direction_id': 1, 'route_id': '423', 'direction_headsign': 'Segunda Transversal', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '423', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Outbound'}]",,423,2019-07-06,0,Pza. Italia,Outbound
Ciudad Satelite - (M) Plaza Maipu,2019-12-31,3,FFFFFF,TS,I11,00A77E,,"[{'direction_id': 0, 'route_id': 'I11', 'direction_headsign': '(M) Pza. de Maipú', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I11', 'direction_headsign': 'Ciudad Satélite', 'direction_name': 'Inbound'}]",,I11,2019-07-06,0,(M) Pza. de Maipú,Outbound
Ciudad Satelite - (M) Plaza Maipu,2019-12-31,3,FFFFFF,TS,I11,00A77E,,"[{'direction_id': 0, 'route_id': 'I11', 'direction_headsign': '(M) Pza. de Maipú', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I11', 'direction_headsign': 'Ciudad Satélite', 'direction_name': 'Inbound'}]",,I11,2019-07-06,1,Ciudad Satélite,Inbound
Pueblito La Farfana - Mall Florida Center,2019-12-31,3,FFFFFF,TS,I12,00A77E,,"[{'direction_id': 0, 'route_id': 'I12', 'direction_headsign': 'Mall Florida Center', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I12', 'direction_headsign': 'Pueblito La Farfana', 'direction_name': 'Inbound'}]",,I12,2019-07-06,0,Mall Florida Center,Outbound
Pueblito La Farfana - Mall Florida Center,2019-12-31,3,FFFFFF,TS,I12,00A77E,,"[{'direction_id': 0, 'route_id': 'I12', 'direction_headsign': 'Mall Florida Center', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I12', 'direction_headsign': 'Pueblito La Farfana', 'direction_name': 'Inbound'}]",,I12,2019-07-06,1,Pueblito La Farfana,Inbound
Villa Los Héroes - Villa Portales,2019-12-31,3,FFFFFF,TS,I03,00A77E,,"[{'direction_id': 0, 'route_id': 'I03', 'direction_headsign': 'Villa Portales', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I03', 'direction_headsign': 'Villa Los Héroes', 'direction_name': 'Inbound'}]",,I03,2019-07-06,0,Villa Portales,Outbound
Villa Los Héroes - Villa Portales,2019-12-31,3,FFFFFF,TS,I03,00A77E,,"[{'direction_id': 0, 'route_id': 'I03', 'direction_headsign': 'Villa Portales', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I03', 'direction_headsign': 'Villa Los Héroes', 'direction_name': 'Inbound'}]",,I03,2019-07-06,1,Villa Los Héroes,Inbound
Villa Los Presidentes - (M) San Alberto Hurtado,2019-12-31,3,FFFFFF,TS,I13,00A77E,,"[{'direction_id': 0, 'route_id': 'I13', 'direction_headsign': '(M) A. Hurtado', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I13', 'direction_headsign': 'Villa Los Presidentes', 'direction_name': 'Inbound'}]",,I13,2019-07-06,0,(M) A. Hurtado,Outbound
Villa Los Presidentes - (M) San Alberto Hurtado,2019-12-31,3,FFFFFF,TS,I13,00A77E,,"[{'direction_id': 0, 'route_id': 'I13', 'direction_headsign': '(M) A. Hurtado', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I13', 'direction_headsign': 'Villa Los Presidentes', 'direction_name': 'Inbound'}]",,I13,2019-07-06,1,Villa Los Presidentes,Inbound
(M) Cerrillos - Villa S. Henríquez,2019-12-31,3,FFFFFF,TS,I25,00A77E,,"[{'direction_id': 0, 'route_id': 'I25', 'direction_headsign': 'Villa S. Henríquez', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I25', 'direction_headsign': '(M) Cerrillos', 'direction_name': 'Inbound'}]",,I25,2019-07-06,0,Villa S. Henríquez,Outbound
(M) Cerrillos - Villa S. Henríquez,2019-12-31,3,FFFFFF,TS,I25,00A77E,,"[{'direction_id': 0, 'route_id': 'I25', 'direction_headsign': 'Villa S. Henríquez', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I25', 'direction_headsign': '(M) Cerrillos', 'direction_name': 'Inbound'}]",,I25,2019-07-06,1,(M) Cerrillos,Inbound
Poblacion Santiago - Ferrocarril,2019-12-31,3,FFFFFF,TS,I16,00A77E,,"[{'direction_id': 1, 'route_id': 'I16', 'direction_headsign': 'Población Santiago', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I16', 'direction_headsign': 'Ferrocarril', 'direction_name': 'Outbound'}]",,I16,2019-07-06,1,Población Santiago,Inbound
Poblacion Santiago - Ferrocarril,2019-12-31,3,FFFFFF,TS,I16,00A77E,,"[{'direction_id': 1, 'route_id': 'I16', 'direction_headsign': 'Población Santiago', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I16', 'direction_headsign': 'Ferrocarril', 'direction_name': 'Outbound'}]",,I16,2019-07-06,0,Ferrocarril,Outbound
Rinconada - (M) Laguna Sur,2019-12-31,3,FFFFFF,TS,I02,00A77E,,"[{'direction_id': 0, 'route_id': 'I02', 'direction_headsign': '(M) Laguna Sur', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I02', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I02,2019-07-06,0,(M) Laguna Sur,Outbound
Rinconada - (M) Laguna Sur,2019-12-31,3,FFFFFF,TS,I02,00A77E,,"[{'direction_id': 0, 'route_id': 'I02', 'direction_headsign': '(M) Laguna Sur', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I02', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I02,2019-07-06,1,Rinconada,Inbound
Villa Hernan Díaz - (M) Plaza Maipu,2019-12-31,3,FFFFFF,TS,I21,00A77E,,"[{'direction_id': 0, 'route_id': 'I21', 'direction_headsign': '(M) Pza. de Maipú', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I21', 'direction_headsign': 'Villa Hernán Díaz', 'direction_name': 'Inbound'}]",,I21,2019-07-06,0,(M) Pza. de Maipú,Outbound
Villa Hernan Díaz - (M) Plaza Maipu,2019-12-31,3,FFFFFF,TS,I21,00A77E,,"[{'direction_id': 0, 'route_id': 'I21', 'direction_headsign': '(M) Pza. de Maipú', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I21', 'direction_headsign': 'Villa Hernán Díaz', 'direction_name': 'Inbound'}]",,I21,2019-07-06,1,Villa Hernán Díaz,Inbound
Villa El Abrazo - (M) San Alberto Hurtado,2019-12-31,3,FFFFFF,TS,I04,00A77E,,"[{'direction_id': 1, 'route_id': 'I04', 'direction_headsign': 'Villa El Abrazo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I04', 'direction_headsign': '(M) A. Hurtado', 'direction_name': 'Outbound'}]",,I04,2019-07-06,1,Villa El Abrazo,Inbound
Villa El Abrazo - (M) San Alberto Hurtado,2019-12-31,3,FFFFFF,TS,I04,00A77E,,"[{'direction_id': 1, 'route_id': 'I04', 'direction_headsign': 'Villa El Abrazo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'I04', 'direction_headsign': '(M) A. Hurtado', 'direction_name': 'Outbound'}]",,I04,2019-07-06,0,(M) A. Hurtado,Outbound
Villa El Abrazo - Peñalolen,2019-12-31,3,FFFFFF,TS,506v,00929E,,"[{'direction_id': 1, 'route_id': '506v', 'direction_headsign': 'Villa El Abrazo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '506v', 'direction_headsign': 'Peñalolén', 'direction_name': 'Outbound'}]",,506v,2019-07-06,1,Villa El Abrazo,Inbound
Villa El Abrazo - Peñalolen,2019-12-31,3,FFFFFF,TS,506v,00929E,,"[{'direction_id': 1, 'route_id': '506v', 'direction_headsign': 'Villa El Abrazo', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '506v', 'direction_headsign': 'Peñalolén', 'direction_name': 'Outbound'}]",,506v,2019-07-06,0,Peñalolén,Outbound
Nueva San Martín - (M) Plaza De Maipu,2019-12-31,3,000000,TS,431v,F58220,,"[{'direction_id': 0, 'route_id': '431v', 'direction_headsign': '(M) Pza. de Maipú', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '431v', 'direction_headsign': 'Nueva San Martín', 'direction_name': 'Inbound'}]",,431v,2019-07-08,0,(M) Pza. de Maipú,Outbound
Nueva San Martín - (M) Plaza De Maipu,2019-12-31,3,000000,TS,431v,F58220,,"[{'direction_id': 0, 'route_id': '431v', 'direction_headsign': '(M) Pza. de Maipú', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '431v', 'direction_headsign': 'Nueva San Martín', 'direction_name': 'Inbound'}]",,431v,2019-07-08,1,Nueva San Martín,Inbound
La Farfana - (M) Del Sol,2019-12-31,3,FFFFFF,TS,I08c,00A77E,,"[{'direction_id': 0, 'route_id': 'I08c', 'direction_headsign': '(M) Del Sol-La Farfana', 'direction_name': 'Outbound'}]",,I08c,2019-07-08,0,(M) Del Sol-La Farfana,Outbound
Plaza Italia - Cerrillos,2019-12-31,3,000000,TS,481,F58220,,"[{'direction_id': 0, 'route_id': '481', 'direction_headsign': 'Cerrillos', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '481', 'direction_headsign': 'Plaza Italia', 'direction_name': 'Inbound'}]",,481,2019-07-08,0,Cerrillos,Outbound
Plaza Italia - Cerrillos,2019-12-31,3,000000,TS,481,F58220,,"[{'direction_id': 0, 'route_id': '481', 'direction_headsign': 'Cerrillos', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '481', 'direction_headsign': 'Plaza Italia', 'direction_name': 'Inbound'}]",,481,2019-07-08,1,Plaza Italia,Inbound
Villa Roosevelt - Pudahuel Sur,2019-12-31,3,FFFFFF,TS,J14c,00929E,,"[{'direction_id': 0, 'route_id': 'J14c', 'direction_headsign': 'Pudahuel Sur', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'J14c', 'direction_headsign': 'Villa Roosevelt', 'direction_name': 'Inbound'}]",,J14c,2019-07-08,0,Pudahuel Sur,Outbound
